2026-02-01 00:01:32 | WARN | auth | Circuit breaker half-open dependency=stripe (env=prod, region=us-east-1, ip=161.26.182.4, request_id=lflqjl3txckugnp7, trace_id=6xlsh3wl7aheqnnsebn10d8a, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 02:27:34 | WARN | auth | Circuit breaker half-open dependency=postgres (env=staging, region=ap-southeast-1, ip=141.135.4.182, request_id=3p9f1pi88hod58iw, trace_id=ndl07qsamim62xbwasoqst5r, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 02:28:35 | WARN | auth | Retrying request to upstream service attempt=3 (env=prod, region=eu-west-1, ip=199.134.187.180, request_id=a67466csmspdy8dz, trace_id=gt0027xcjpzrqdfm9xo6lwsh, ua="PostmanRuntime/7.36.0")
2026-02-01 02:29:19 | WARN | auth | Elevated error rate observed window_s=30 rate=12.9% (env=staging, region=eu-west-1, ip=7.87.113.171, request_id=q27aas57cscaswrj, trace_id=9jo8mgi6annr1fidbunp4ukv, ua="curl/8.4.0")
2026-02-01 02:36:01 | WARN | auth | Rate limit nearing threshold remaining=34 (env=dev, region=me-south-1, ip=29.237.176.78, request_id=jbrwzg9mswgyxfxr, trace_id=2ci2lgzrfmkqrde26grbfcpl, ua="curl/8.4.0")
2026-02-01 02:36:41 | WARN | auth | Circuit breaker half-open dependency=stripe (env=staging, region=eu-west-1, ip=229.179.62.66, request_id=nk39f8wm8d7olsly, trace_id=bus58sjb98vghhy5qi1ng8jm, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 02:37:31 | WARN | auth | Rate limit nearing threshold remaining=42 (env=prod, region=eu-west-1, ip=159.242.143.182, request_id=1zob39u4qiz7xioi, trace_id=zl1e0mfyf3lna7mfx9nfajvt, ua="PostmanRuntime/7.36.0")
2026-02-01 02:37:44 | WARN | auth | Disk usage above 80% disk=82% (env=dev, region=eu-west-1, ip=134.69.26.232, request_id=9zsjti0s8xcqcltp, trace_id=pbdtylvtqwe58vtqytoviqhm, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 02:37:47 | WARN | auth | Queue backlog growing size=1041 (env=prod, region=ap-southeast-1, ip=43.79.125.163, request_id=99m67339hcqum9ne, trace_id=ilv1t5ti9a9fwba6ejjqlxnu, ua="PostmanRuntime/7.36.0")
2026-02-01 02:38:28 | WARN | auth | Disk usage above 80% disk=94% (env=prod, region=us-east-1, ip=204.16.168.128, request_id=lk17dmbndasidnl2, trace_id=be78x6s1krrnp9yhmgg156mq, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 02:39:01 | WARN | auth | Slow response detected (3046ms) endpoint=/notifications/push (env=prod, region=us-east-1, ip=22.177.110.152, request_id=6ktboft9qr56oixe, trace_id=3yo6vhsrmlto4rpm1te4rk1w, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 02:44:10 | WARN | auth | Retrying request to upstream service attempt=1 (env=staging, region=ap-southeast-1, ip=231.109.82.245, request_id=ms0q9ez24k6zooow, trace_id=iurtkuql7qwigijhoo1cyik9, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 02:45:26 | WARN | auth | Retrying request to upstream service attempt=3 (env=prod, region=us-east-1, ip=46.123.229.10, request_id=cpnbb5j0w93jnggz, trace_id=pwa5al25fra8qfp1f7cnattl, ua="curl/8.4.0")
2026-02-01 02:46:54 | WARN | auth | Elevated error rate observed window_s=30 rate=4.9% (env=dev, region=me-south-1, ip=11.3.6.65, request_id=8pq5f5jls7s40ezk, trace_id=r7ooiltqp4n7liscr80o076i, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 02:49:01 | WARN | auth | Payment provider latency high (872ms) (env=prod, region=us-east-1, ip=28.10.157.178, request_id=6kt2ja90vywvenlf, trace_id=utgi0ue3fyl589xrke56xh84, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 02:49:20 | WARN | auth | Disk usage above 80% disk=98% (env=prod, region=ap-southeast-1, ip=98.43.72.197, request_id=6yc9gt266b5hrc8z, trace_id=q0qhcfj2umijhy277pspj3c2, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 02:51:58 | WARN | auth | Slow response detected (2549ms) endpoint=/users/2889/profile (env=prod, region=me-south-1, ip=48.144.202.235, request_id=hx42p5cwldukofwf, trace_id=n6ghdqlwmhb2o553tluzl1nv, ua="PostmanRuntime/7.36.0")
2026-02-01 02:53:09 | WARN | auth | Temporary network jitter detected rtt_ms=830 (env=prod, region=me-south-1, ip=125.26.56.133, request_id=2k33g9awinq1xge7, trace_id=25rkwpj4xgplzmsab8816qaq, ua="PostmanRuntime/7.36.0")
2026-02-01 02:54:55 | WARN | auth | Slow response detected (2584ms) endpoint=/users/1259 (env=staging, region=eu-west-1, ip=172.201.150.73, request_id=sao55ye6h7envoan, trace_id=n42q6zjit9djyq0gobpaeb66, ua="PostmanRuntime/7.36.0")
2026-02-01 02:56:59 | WARN | auth | Queue backlog growing size=7591 (env=dev, region=ap-southeast-1, ip=97.237.54.71, request_id=3p4c5y4bziv57dqy, trace_id=og3mg0vd9ysszdgbz1qtjagv, ua="curl/8.4.0")
2026-02-01 02:58:58 | WARN | auth | Circuit breaker half-open dependency=payments-api (env=prod, region=me-south-1, ip=95.17.163.1, request_id=cdcwt3gl1o8mwqma, trace_id=7ubkg1z4q3o5qredogo3ep6r, ua="PostmanRuntime/7.36.0")
2026-02-01 02:58:59 | WARN | auth | Rate limit nearing threshold remaining=24 (env=prod, region=me-south-1, ip=36.95.87.153, request_id=jby19j24hjl2p08i, trace_id=5o52s8led24kwmmylprm425f, ua="curl/8.4.0")
2026-02-01 02:59:23 | WARN | auth | High memory usage warning mem=98% (env=prod, region=me-south-1, ip=253.74.185.94, request_id=75frm10arda3zwtu, trace_id=qurnoq9qmft5gio649310e48, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 03:02:49 | WARN | auth | High memory usage warning mem=70% (env=prod, region=ap-southeast-1, ip=202.188.208.75, request_id=ra2h2zpdqjrjryiu, trace_id=mpailf82sgtek3y251jysujt, ua="curl/8.4.0")
2026-02-01 03:03:24 | WARN | auth | Temporary network jitter detected rtt_ms=71 (env=staging, region=me-south-1, ip=184.110.5.239, request_id=p1lgpikkayosn2vw, trace_id=naa8mnho1wg6uud9cb2s04dv, ua="PostmanRuntime/7.36.0")
2026-02-01 03:03:45 | WARN | auth | Slow response detected (148ms) endpoint=/payments/refund (env=staging, region=eu-west-1, ip=84.206.83.135, request_id=i6t2x6u7ydd26slh, trace_id=enodpqih3b1m4dmhpf25htab, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 03:04:36 | WARN | auth | Disk usage above 80% disk=90% (env=prod, region=me-south-1, ip=167.244.242.168, request_id=i80awipz9ilivnxp, trace_id=vpnb8af183hbn1nnr1aoamj1, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:04:37 | WARN | auth | Temporary network jitter detected rtt_ms=180 (env=staging, region=me-south-1, ip=44.156.195.45, request_id=h4knj6b5fl9xoenq, trace_id=49ejo0e08e3ixy6rv9xcio9k, ua="PostmanRuntime/7.36.0")
2026-02-01 03:06:10 | WARN | auth | Queue backlog growing size=6237 (env=prod, region=ap-southeast-1, ip=157.199.87.224, request_id=pk02a4ftbol05dj1, trace_id=e9dtvwsi90pxfhej67besu4z, ua="curl/8.4.0")
2026-02-01 03:07:37 | WARN | auth | Payment provider latency high (1412ms) (env=dev, region=me-south-1, ip=62.154.178.170, request_id=nt9wqowpfbc5zutc, trace_id=5duci84h2w10da45t29ndush, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:11:24 | WARN | auth | High memory usage warning mem=78% (env=prod, region=me-south-1, ip=58.156.12.193, request_id=0gflkq8mpobe2mdg, trace_id=3se9aj93omo1n6k9jfkc75v2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 03:14:53 | WARN | auth | High memory usage warning mem=61% (env=dev, region=me-south-1, ip=163.224.108.82, request_id=j5s3ex85m94o4n64, trace_id=3b12hgtpuiwdefjaaewfns77, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:19:18 | WARN | auth | Elevated error rate observed window_s=30 rate=1.6% (env=prod, region=ap-southeast-1, ip=249.166.105.24, request_id=cplafiez2tjyt24b, trace_id=mxrhs08h22um2qpm756o023c, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:25:18 | WARN | auth | Payment provider latency high (1439ms) (env=prod, region=eu-west-1, ip=248.95.251.95, request_id=rdocsj7oap4ctsrw, trace_id=ks6ha6686o7x8gl1q17og48o, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 03:25:23 | WARN | auth | Temporary network jitter detected rtt_ms=249 (env=staging, region=ap-southeast-1, ip=166.1.210.30, request_id=ieyo4c4jg2dsyf0n, trace_id=61mznlpamrkei9fs0tvnu82z, ua="PostmanRuntime/7.36.0")
2026-02-01 03:27:49 | WARN | auth | Elevated error rate observed window_s=30 rate=3.0% (env=staging, region=us-east-1, ip=249.194.229.115, request_id=x8ya0bwquu5k9586, trace_id=o6xw0ljsndiesmg7bu0t8m0b, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:30:42 | WARN | auth | Temporary network jitter detected rtt_ms=522 (env=staging, region=me-south-1, ip=216.142.90.1, request_id=8o52908td1ic3lq4, trace_id=wfltiayjws229l9omyyyky16, ua="PostmanRuntime/7.36.0")
2026-02-01 03:31:04 | WARN | auth | Retrying request to upstream service attempt=4 (env=prod, region=us-east-1, ip=38.55.186.100, request_id=sp287qyvec3a9mfy, trace_id=ws6k9rac74e8djbrvldkt830, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:32:58 | WARN | auth | Temporary network jitter detected rtt_ms=578 (env=prod, region=us-east-1, ip=104.121.16.189, request_id=ykfwjiritujh2075, trace_id=iwyyg6bvq6f4sox2alek87k0, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:38:16 | WARN | auth | Queue backlog growing size=4946 (env=prod, region=ap-southeast-1, ip=209.199.37.119, request_id=3k5mwamnh4wvrotc, trace_id=kim259zhj7a9fbxud8zs5yib, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 03:38:27 | WARN | auth | Temporary network jitter detected rtt_ms=451 (env=dev, region=eu-west-1, ip=123.52.147.38, request_id=a7unt2hcyl4tiaql, trace_id=kds6ssepgahvcyadrhx2oa0o, ua="PostmanRuntime/7.36.0")
2026-02-01 03:44:58 | WARN | auth | Slow response detected (1762ms) endpoint=/token/refresh (env=dev, region=me-south-1, ip=162.87.118.222, request_id=h8cxh6ro8y87mlgk, trace_id=oowrxxorrakkj3r2wsu7lkwg, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:47:01 | WARN | auth | Elevated error rate observed window_s=60 rate=2.0% (env=prod, region=us-east-1, ip=144.221.121.186, request_id=nfq9ebd84918929v, trace_id=hmd7attyaxg6ja4gd31qeeh8, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 03:48:56 | WARN | auth | Temporary network jitter detected rtt_ms=511 (env=staging, region=eu-west-1, ip=152.140.72.28, request_id=25u3d04j7z36cdjc, trace_id=kp4rpyfsyz00oc0i6zbncyty, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:53:49 | WARN | auth | Retrying request to upstream service attempt=3 (env=prod, region=ap-southeast-1, ip=200.73.16.107, request_id=drfjjglbcj02pson, trace_id=468ulhsv1s2ikhos0sppbza4, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 03:54:02 | WARN | auth | Payment provider latency high (1891ms) (env=prod, region=me-south-1, ip=116.20.225.182, request_id=xth0ilihzmc12b75, trace_id=9fvzutzp63yo5l9xj5obvlbk, ua="PostmanRuntime/7.36.0")
2026-02-01 03:58:10 | WARN | auth | Temporary network jitter detected rtt_ms=101 (env=prod, region=me-south-1, ip=198.41.87.243, request_id=6ofymx86ihsq1vjy, trace_id=twa1lvqpw2onp2fed34yzl99, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:00:45 | WARN | auth | High memory usage warning mem=63% (env=prod, region=eu-west-1, ip=119.55.151.236, request_id=hw5j514iisodsz80, trace_id=052mn580395q1pvobxy01pl4, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:01:29 | WARN | auth | High memory usage warning mem=67% (env=prod, region=me-south-1, ip=205.42.185.149, request_id=6gpbvy0p2vnohgom, trace_id=nyv97txi8pcadii3tbv59ful, ua="curl/8.4.0")
2026-02-01 04:02:14 | WARN | auth | Payment provider latency high (2195ms) (env=prod, region=us-east-1, ip=71.146.252.63, request_id=y6m4mqkl9wxax2u2, trace_id=hjv1qqo0lf7358rz6qpo95zl, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:05:46 | WARN | auth | Temporary network jitter detected rtt_ms=665 (env=prod, region=me-south-1, ip=138.219.138.69, request_id=dwvmq38mjz2156xi, trace_id=29c1sbkrg9gyomuupngmnbva, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:10:23 | WARN | auth | Disk usage above 80% disk=91% (env=staging, region=eu-west-1, ip=123.249.47.49, request_id=4uk3wgq8yypre252, trace_id=0d1n1ocr9b0ec9hylk998hsa, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:14:12 | WARN | auth | Slow response detected (363ms) endpoint=/users/2954 (env=dev, region=ap-southeast-1, ip=235.201.238.86, request_id=toudeoaj3hwxuqqz, trace_id=tcx5klld33kpprqoeil5ffw0, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:14:53 | WARN | auth | Retrying request to upstream service attempt=4 (env=prod, region=me-south-1, ip=196.216.156.76, request_id=s4nn6cne73g9gzwc, trace_id=o90y426x5gidw89xg9hsn54n, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:15:00 | WARN | auth | Payment provider latency high (558ms) (env=prod, region=me-south-1, ip=69.73.79.186, request_id=0lg7vh2hkjehl01f, trace_id=he6si5bm92ubpqjtu5cni2aq, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:15:13 | WARN | auth | High memory usage warning mem=95% (env=staging, region=eu-west-1, ip=30.248.231.122, request_id=esbv98qa24tfavj8, trace_id=af3idf88iulx1ztnqjuny34y, ua="PostmanRuntime/7.36.0")
2026-02-01 04:15:29 | WARN | auth | Temporary network jitter detected rtt_ms=748 (env=prod, region=me-south-1, ip=153.14.207.135, request_id=uexuo4m5crav5dyt, trace_id=0crhp15yv2a9l7u71q7n3kxd, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:15:32 | WARN | auth | Payment provider latency high (1302ms) (env=prod, region=me-south-1, ip=239.5.251.232, request_id=eevcx9ytgeszyrn1, trace_id=tnb1o565efbuppnflfblsu95, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:16:31 | WARN | auth | Elevated error rate observed window_s=120 rate=1.4% (env=prod, region=ap-southeast-1, ip=235.8.236.212, request_id=riftmj45qq6mi2uu, trace_id=rrq1fa4e5zw61qee0lvtofxg, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:17:47 | WARN | auth | Rate limit nearing threshold remaining=23 (env=staging, region=me-south-1, ip=181.187.202.140, request_id=ffa0ds3rdp4hf3o6, trace_id=0lpcgyueetbvpkb3sw5wzt4r, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:20:14 | WARN | auth | Payment provider latency high (89ms) (env=prod, region=ap-southeast-1, ip=215.23.206.101, request_id=yn38k4kwncy0p5ir, trace_id=rccvb7604bg8m2kzsew4pql8, ua="curl/8.4.0")
2026-02-01 04:22:24 | WARN | auth | Circuit breaker half-open dependency=search-index (env=prod, region=us-east-1, ip=160.13.85.118, request_id=398y316e9zh2uvqb, trace_id=y6ugswii68axj7xz9r3796bi, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:22:59 | WARN | auth | Circuit breaker half-open dependency=redis (env=prod, region=me-south-1, ip=63.165.199.23, request_id=n3toznzigu3ef08d, trace_id=z1y2k1ebzqwxpzto9ijofe68, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:24:55 | WARN | auth | Retrying request to upstream service attempt=3 (env=prod, region=me-south-1, ip=16.75.153.181, request_id=h0yxftqa2mufrr68, trace_id=4mgr1tj48zru6ma0eskkrxcb, ua="curl/8.4.0")
2026-02-01 04:28:41 | WARN | auth | Rate limit nearing threshold remaining=16 (env=prod, region=us-east-1, ip=165.133.80.35, request_id=dh1vsy640cuflyx6, trace_id=nbw328izv7ndymbfgwjpgs69, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:30:04 | WARN | auth | Queue backlog growing size=4415 (env=dev, region=me-south-1, ip=16.137.53.117, request_id=8b70h0dqja8b0f2m, trace_id=zz86w9ztwu7bqd4ptfn8md3t, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:34:05 | WARN | auth | Queue backlog growing size=9521 (env=dev, region=ap-southeast-1, ip=79.186.129.189, request_id=2wev9vuf7cb6pwi9, trace_id=bqcr8myp10p8nw1ci8da165a, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:34:25 | WARN | auth | Retrying request to upstream service attempt=4 (env=dev, region=us-east-1, ip=33.88.249.215, request_id=jk309wfnw7j9ybjc, trace_id=oifd4ixzpvdq1bvhhrrobc81, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:36:48 | WARN | auth | Queue backlog growing size=4832 (env=staging, region=ap-southeast-1, ip=35.105.86.239, request_id=09cnfml6n1ejobp9, trace_id=ci2mztfezk7avq3lahhsyrwp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:38:23 | WARN | auth | Payment provider latency high (3216ms) (env=prod, region=us-east-1, ip=15.157.70.71, request_id=uzz977c5egk3dz1c, trace_id=vcjyxpibpzfc2oe65kyb9kn2, ua="curl/8.4.0")
2026-02-01 04:39:06 | WARN | auth | Temporary network jitter detected rtt_ms=136 (env=prod, region=me-south-1, ip=147.100.231.189, request_id=xthryldk922i291j, trace_id=6ega7nmwify38yngtelez5lm, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:40:20 | WARN | auth | Rate limit nearing threshold remaining=10 (env=prod, region=ap-southeast-1, ip=134.107.195.11, request_id=v8yby4ugvv98r7uv, trace_id=dgwl9sj63osgxreufrv6xydq, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:42:29 | WARN | auth | Payment provider latency high (3337ms) (env=prod, region=ap-southeast-1, ip=137.69.39.24, request_id=ity7rc7jqbfdjwuv, trace_id=s2jlrxp6tl4s4ebdohdtjwqz, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:42:34 | WARN | auth | Rate limit nearing threshold remaining=45 (env=prod, region=us-east-1, ip=148.241.218.239, request_id=op34iydqul35xqph, trace_id=1g1pk1utuumvpjksydo3xs3m, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:44:52 | WARN | auth | Rate limit nearing threshold remaining=36 (env=staging, region=me-south-1, ip=211.52.41.143, request_id=vporeqa0bpkzs1pi, trace_id=l6ixs0hgkrmca04vuxgkyws3, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:45:40 | WARN | auth | Queue backlog growing size=3127 (env=staging, region=ap-southeast-1, ip=198.253.129.49, request_id=ggy5jqgjwih786cq, trace_id=qc9vles2neu42x2qbds7gamd, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:46:47 | WARN | auth | Retrying request to upstream service attempt=5 (env=prod, region=eu-west-1, ip=93.129.143.176, request_id=yzlltgo7hpre65wk, trace_id=sioq5kpkrpt9sxftfrkbbcul, ua="curl/8.4.0")
2026-02-01 04:47:38 | WARN | auth | Retrying request to upstream service attempt=2 (env=staging, region=us-east-1, ip=32.233.191.245, request_id=u1yu0c8mhmtcxp8v, trace_id=bjh7sa8mwb8ie4bt09ec2o0s, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:49:02 | WARN | auth | Retrying request to upstream service attempt=3 (env=prod, region=us-east-1, ip=215.97.251.133, request_id=01gkp48ogrkm49uy, trace_id=89ai8w9crwx2ivj13pm3m4yp, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:49:17 | WARN | auth | Rate limit nearing threshold remaining=8 (env=staging, region=ap-southeast-1, ip=254.120.228.167, request_id=j0qbgl9al6fptza5, trace_id=ykq1qlscwfps2zuv60cm45hj, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:49:19 | WARN | auth | Elevated error rate observed window_s=120 rate=10.7% (env=prod, region=me-south-1, ip=185.43.92.210, request_id=ql1xgdmcbevfuhz8, trace_id=a6kt5mtldatnrm85u6pzh6b5, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:54:32 | WARN | auth | Disk usage above 80% disk=95% (env=dev, region=us-east-1, ip=221.67.202.239, request_id=cjk4eemjbulvqayu, trace_id=foo3ef89dqgu8fqm4sidv5f0, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:59:39 | WARN | auth | High memory usage warning mem=83% (env=prod, region=eu-west-1, ip=221.87.181.136, request_id=gp5354vcdn1mb7li, trace_id=5v84cqoic6z1w7bve42tp5a7, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 05:01:13 | WARN | auth | Disk usage above 80% disk=81% (env=prod, region=ap-southeast-1, ip=148.187.5.185, request_id=dedvr45iocga168u, trace_id=w3jz0zhm5e9cc76zlukgoh3v, ua="PostmanRuntime/7.36.0")
2026-02-01 05:03:12 | WARN | auth | Slow response detected (3020ms) endpoint=/token/refresh (env=prod, region=eu-west-1, ip=189.160.109.111, request_id=5dhniymsx6gqpiwq, trace_id=pa9rmegl14ktqn1v36m7kttv, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 05:03:27 | WARN | auth | Payment provider latency high (1902ms) (env=prod, region=eu-west-1, ip=10.15.144.244, request_id=k90nmf9sw8ivz8om, trace_id=egjmufvocvyanhv7vwyztd0l, ua="curl/8.4.0")
2026-02-01 05:05:38 | WARN | auth | Temporary network jitter detected rtt_ms=532 (env=dev, region=ap-southeast-1, ip=108.42.197.218, request_id=35mzrhdgviohu776, trace_id=f5sfbn7mzjicdsa8os7456de, ua="PostmanRuntime/7.36.0")
2026-02-01 05:06:57 | WARN | auth | Circuit breaker half-open dependency=cdn-edge (env=dev, region=eu-west-1, ip=193.222.242.192, request_id=gxlmxqh1vglrzch4, trace_id=9pum1ddmqhm13agnz7fdnu1g, ua="curl/8.4.0")
2026-02-01 05:07:03 | WARN | auth | Elevated error rate observed window_s=120 rate=3.2% (env=prod, region=us-east-1, ip=184.30.253.42, request_id=1y23qgdgegujfxdb, trace_id=cv8t71eyj6970vdgg5mizs3b, ua="curl/8.4.0")
2026-02-01 05:07:09 | WARN | auth | Temporary network jitter detected rtt_ms=794 (env=prod, region=me-south-1, ip=160.43.23.174, request_id=4qy44xc9piyvrexx, trace_id=4bb7awwfhhj928fxlun9zjo8, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 05:07:25 | WARN | auth | Queue backlog growing size=2965 (env=staging, region=ap-southeast-1, ip=209.139.15.75, request_id=cfn9c4y6fsgcr9b8, trace_id=5m9cqdwogsywybe39s3dkvci, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 05:10:19 | WARN | auth | Temporary network jitter detected rtt_ms=110 (env=dev, region=ap-southeast-1, ip=191.218.151.165, request_id=yjj0mfz9yis3kspa, trace_id=24841txjguvl1pvcdxwu8xcn, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 05:10:35 | WARN | auth | Rate limit nearing threshold remaining=34 (env=prod, region=eu-west-1, ip=176.139.248.129, request_id=6lqdn6ca3f7htnj1, trace_id=1cwf4d1tey767xni5wx2myso, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
